PC7,PC6,PC5,PC4,PC3,PC2,PC1
-1.15930,-0.17838,-0.37936,0.09481,-0.44159,-0.17659,1.70538
-0.35640,0.43408,0.05969,0.66024,0.27409,-0.58263,2.22221
-0.48813,-0.14629,-0.02809,0.04158,-0.42259,-0.80343,0.93424
0.13021,-0.42270,0.00928,1.94480,-0.89424,-0.18264,-1.50127
0.58169,0.69744,-0.61294,-1.85030,-0.68304,-0.38450,2.80601
-0.40371,-0.16992,0.28218,0.15391,0.43062,-0.14900,0.13110
0.13150,-0.04769,0.58658,0.65845,0.14536,0.67935,0.39196
0.84827,-0.11536,0.08112,-1.26059,0.46266,1.86412,0.72548
0.01126,1.11252,-0.12059,0.17567,-0.16044,-0.22116,0.41310
0.33352,-0.45679,-0.03181,0.16050,-0.13959,-0.60759,-0.82509
-0.45830,-1.20889,-0.00009,-1.14965,-0.09019,-0.39467,2.65536
0.14045,-0.56662,0.54536,1.32471,0.38837,-0.30736,-0.28278
-0.16981,-0.60346,0.12252,-0.33190,0.14818,-0.93198,-1.91430
0.31787,-0.70655,-0.14970,-0.49180,-0.24592,0.54321,4.94292
-0.64477,-0.05746,0.06493,-0.34191,0.98652,-0.00772,1.43882
-0.81588,0.16912,-0.55565,-0.34214,-0.84852,-0.89247,-2.95025
0.12296,-0.25334,-0.09973,0.69537,0.14455,0.43024,0.87455
0.45309,-0.15568,-0.19061,0.45498,0.35438,-0.68471,0.43936
-0.36143,0.35808,0.71606,1.13891,-0.46863,0.11947,0.71554
0.23142,-0.03164,-0.08578,-1.06599,-0.32198,-0.54964,-0.68745
-0.33683,-0.19628,-0.10770,-0.63602,-0.07889,-0.25667,-0.17583
0.03711,-0.69128,0.12367,0.51679,-1.12528,-0.57114,-1.35251
-0.19060,-0.64267,-0.03559,-0.87246,0.47488,-0.25516,-2.50846
0.19855,-0.29705,0.34019,0.11339,0.10895,-0.48562,-0.94088
0.36305,0.35357,-3.69728,-0.65515,-0.49695,2.20596,2.31368
-0.00630,0.80232,-1.38314,0.88101,-1.60045,0.20538,-0.98498
-0.32491,1.51166,-1.02576,-1.77761,-0.72271,-0.57029,3.53011
-0.19069,-0.07313,0.17008,0.22938,0.56385,0.17568,-2.56196
-0.22565,0.02599,-0.49282,-0.46748,1.20274,-1.12843,-1.54617
0.00725,-0.34583,-0.03793,-0.82776,-0.33891,-0.95633,-1.31125
-1.04556,0.04824,-0.08059,-0.45299,-0.04820,4.95483,-2.21122
-0.62332,0.24351,-0.25472,1.27199,-0.98703,0.34562,-1.11414
0.20239,-0.12708,-0.18923,-0.84246,0.45422,-0.83771,-1.38657
0.04617,0.32271,0.54111,-0.91749,-0.04604,0.05787,1.16016
0.57213,-0.04835,0.10958,-0.02057,-0.03543,-1.03403,-2.34140
0.48906,-0.00848,0.42874,0.11705,-0.42696,-0.37174,0.24614
-0.67484,0.11124,-0.07461,0.90303,-0.39000,-0.22029,-1.99870
0.53296,0.11091,-0.10653,-0.78324,-0.00074,-0.64866,-0.07728
-0.72563,-0.76673,-0.04416,-0.18460,0.33712,-0.67473,-0.69227
0.23499,0.00455,0.34244,0.15281,-0.15457,-0.12463,1.24093
-0.29803,0.11727,0.09715,-0.24535,-1.75740,-0.68090,1.84686
0.38227,-0.15211,-0.06841,-0.54063,-0.93260,-0.12733,1.23385
0.29655,0.02780,-0.33182,-1.11796,0.16938,-0.75363,0.21681
-0.19486,-0.21475,-0.18662,0.85144,0.94727,1.99211,-0.58459
-0.11014,-0.26517,0.49154,1.03206,-0.74322,-0.33508,0.45290
0.05096,-0.25791,0.29818,-0.00624,-0.91910,-0.61326,-2.17868
0.09876,0.47393,0.04290,0.24026,0.68140,-0.50300,-1.28353
-0.16620,0.07614,0.07176,-0.55817,0.33152,0.46597,0.96351
0.23770,0.62335,0.06211,0.15962,0.57278,-0.45194,-1.58224
-0.13426,0.62982,0.02088,0.40700,0.30698,-0.80599,-0.12152
-0.45953,-0.40313,0.77037,-0.17964,-0.23492,-0.22607,-1.46730
0.42491,-0.96205,-5.40111,1.44399,0.00272,6.64643,-0.90187
0.42569,-0.35910,0.63638,0.96029,0.50181,-0.58199,-1.72571
-0.55094,0.75754,0.22477,-0.29532,0.33868,0.80225,-2.94089
-0.19658,-0.06677,0.32948,0.60120,0.57731,-0.13717,-1.19374
-0.30855,0.93860,-0.47491,-0.93913,-0.73188,-0.69766,2.51043
-0.05754,-0.61971,0.17657,-0.33874,-0.02482,-0.30240,2.76843
-0.22198,-0.13871,-0.21113,-0.23433,-0.05885,-0.79669,-0.62258
0.39448,-0.07928,-0.04163,-0.50498,-1.27992,-0.87889,-1.46107
-0.05176,1.08650,-1.08408,1.12134,-1.21569,0.80182,-0.46604
-0.21286,0.02601,-0.00266,-0.40542,-0.44592,0.37106,-1.95180
-1.00213,0.00225,-0.39857,0.04370,-0.32653,-0.39224,0.97314
-0.11395,0.21137,-0.25808,0.25094,1.40515,-0.36799,0.88993
0.03821,0.20914,0.39286,0.94997,0.32969,-0.33310,-0.70537
0.06077,-0.09804,-3.49266,1.25311,-0.02972,3.21614,-2.51008
-0.29895,0.94867,-0.23647,1.14361,-1.13821,-0.66039,-0.57136
-0.36038,0.57574,0.08641,0.12328,-0.54022,-0.65248,-0.30367
0.50428,1.24895,0.38564,0.34034,-0.15073,-0.41261,-0.10637
0.49508,-0.05194,0.06133,-0.07918,0.66647,-0.86336,-1.93626
-0.43857,0.08959,0.11691,-0.27732,0.34126,-0.11267,-0.00678
-0.25195,0.95593,-0.21429,0.29105,-0.35547,-0.38975,-0.29057
-0.36038,0.57574,0.08641,0.12328,-0.54022,-0.65248,-0.30367
-0.03323,0.25214,-0.04735,-0.41794,-0.00469,-0.53852,1.61140
0.06227,0.08594,0.00273,-0.43353,-0.03799,-0.49500,1.95759
0.42358,0.42754,-0.38110,-1.07837,0.00508,-0.82783,-0.97622
-0.46470,0.75045,-0.10609,0.14538,0.07826,-0.58496,-2.23817
0.45907,-0.30922,0.47200,-0.11517,-1.04437,-0.45735,-0.12376
-0.85854,0.11577,0.18754,0.51779,-0.02388,0.93108,-1.65029
-0.00068,0.43551,0.31934,0.95467,-0.70734,-0.66454,0.76655
0.84009,0.16013,-0.06110,-0.41046,1.62186,-0.72732,-1.88006
-0.54241,0.19413,0.09277,-0.50738,-0.43578,-0.37138,0.94593
-0.59538,-0.28773,-0.30614,-0.37522,-0.59112,-0.21234,1.12986
-0.27617,-0.66960,0.22375,-0.66784,0.10769,-0.94171,-3.48191
-0.72181,-0.02081,-0.18865,-0.71282,0.99556,-0.52058,1.24585
0.38072,-0.04851,0.13267,-0.10841,-1.24669,-0.78213,-0.75860
0.31571,0.41821,0.13011,1.12525,0.05452,0.31639,-2.54313
0.44441,-2.51836,0.45145,1.04913,-0.06467,2.53040,7.06504
-0.23600,-0.05859,-0.46138,-0.22416,-0.66130,-0.81812,-1.33095
-0.00016,-0.02589,0.52754,0.65005,0.53882,2.17774,-1.95709
-0.04424,0.29435,0.27117,0.02405,-0.61272,-0.52881,-0.38818
0.04712,-1.00104,-0.10348,0.95787,-0.26264,0.37459,-0.79965
-0.28182,-0.88339,-0.06075,0.86566,-0.47675,-1.24427,0.30382
0.13260,-0.73210,0.02091,-1.35693,-1.86599,-0.44443,0.34597
-0.06841,1.88785,0.01257,-0.08264,-0.75270,-0.36592,0.53807
-0.51293,-0.54538,0.07225,-0.62272,0.46003,0.09542,1.71362
-0.40434,0.10736,-0.43336,2.02767,-0.72069,-1.18295,-1.84820
0.02383,0.08992,0.39445,0.64227,0.21983,-0.17651,1.10561
-0.71493,0.98467,-0.39204,-0.57221,0.03985,-0.61493,3.14255
0.04625,-0.05984,-0.35978,0.71027,0.31441,0.24047,0.75487
0.35914,-0.12531,0.08683,0.81894,0.15785,-0.27980,-1.21189
1.55336,0.27681,0.07378,-0.04543,0.29799,-0.97439,-2.52206
0.30710,-0.71731,-0.01322,-0.30223,-1.63838,-1.30520,-2.39059
-0.05301,-0.19651,0.00946,-0.95743,-0.26526,-0.17504,1.56164
-0.40317,0.70995,0.41928,1.22362,-0.10328,0.00595,-1.13866
-0.21465,-0.17675,1.02997,0.28068,0.20241,1.26793,-0.83616
0.84009,0.16013,-0.06110,-0.41046,1.62186,-0.72732,-1.88006
0.34062,0.45889,0.22140,-0.41907,0.28437,-0.37941,-0.24119
0.24587,0.40409,0.13901,0.07727,-0.30634,-0.43222,-1.05911
-0.13520,0.43809,-0.16083,-0.65355,0.66906,0.29755,1.12707
0.24131,2.10592,-0.38389,-1.08717,-0.70575,-0.64343,-1.66065
-0.01970,-0.18084,-0.07396,-0.59257,-2.21442,-0.11319,3.07573
-0.96072,-1.03578,0.14263,-0.71317,-0.39449,-0.10455,2.14777
0.62902,0.46173,-0.17628,-0.95184,0.23364,-0.03357,-0.85437
0.14324,0.41298,-0.31407,-0.41672,0.51197,-0.73549,0.79281
-0.89623,0.42502,-0.16384,-0.15460,-0.53741,-0.84007,-0.69997
-0.00449,-0.44815,-1.16386,0.18482,-0.19575,0.93731,-0.80642
0.31608,-0.66079,0.48434,0.62858,-0.47314,-0.36130,-1.39908
0.08459,0.50100,0.22137,0.54336,0.34548,-0.47454,1.22350
-0.45709,0.06283,0.68306,0.43064,0.66086,0.88114,-1.70645
0.92414,0.66261,-1.45714,-0.25787,0.77227,1.12111,0.16074
-0.88833,0.88630,-0.67486,-1.22318,-0.43399,-0.60807,3.30980
-0.12836,-0.29629,-0.14033,-0.00043,-0.20409,0.95411,1.62071
-0.20647,0.11771,0.06769,0.58753,2.38531,-0.22931,2.18929
-0.31379,-0.56494,0.04063,-0.46241,0.16211,-0.16635,0.98989
-0.42893,0.00500,-0.08324,-0.18983,-0.38230,-0.71406,0.84241
-0.01034,0.44943,-0.28273,-0.69330,0.39160,-1.06104,-0.78607
0.06591,-0.29233,-0.12233,-0.57753,0.15459,-0.40325,2.58330
-0.46117,-0.57077,-0.00955,-0.13075,-0.16876,0.01330,2.46492
-0.22361,-0.98812,-0.28112,-1.45727,0.06380,-1.26741,-2.97786
0.28433,-0.51386,-0.27824,0.07337,0.95308,-0.06241,3.45424
-0.04272,1.37152,-0.72148,-0.30393,-0.46704,-0.64554,0.67527
-0.03224,0.03550,-0.01338,-0.12053,-0.13416,-0.85071,0.52659
-0.10783,-0.87707,-0.49691,-0.86532,-1.47599,0.21388,0.61733
-0.28717,-0.02126,0.74719,0.25956,1.01656,2.58231,-0.56818
0.35187,-0.43731,0.24065,0.03972,-0.27423,-1.02809,-2.08647
0.02111,-0.33154,-0.02856,-0.02950,-0.60893,-0.63381,0.11348
-1.24339,0.79425,0.01403,0.67325,-2.18587,-0.68309,1.55756
0.09281,-0.97480,-0.98135,0.79574,-0.85453,1.31294,2.65156
-0.45994,-0.65235,-1.25709,0.80222,2.14758,0.42701,4.22432
-0.30085,-0.75981,0.27125,-0.03801,0.71237,-0.66488,-2.28137
0.33379,-0.22105,0.22419,0.07529,0.10282,-0.15337,-0.93746
0.16438,-0.10858,-0.17231,0.57748,-0.03141,0.10485,-0.47531
0.40334,-0.09652,-0.25739,-0.52992,-0.03523,-0.94133,-0.70543
-0.01964,0.88819,-0.74587,-1.02205,0.33469,-0.12099,-0.86758
0.12875,-0.18364,0.33359,-0.26781,-0.09776,-0.35543,-1.21995
-0.14202,-0.15357,-1.27211,0.03561,-0.74840,0.18197,-1.19418
0.41949,1.12804,0.35664,-0.14924,-0.83584,-0.28394,-0.84415
0.48201,0.17565,0.18055,0.33670,0.39202,-0.43567,0.38569
0.02041,-0.47049,0.04967,-0.83492,-1.07554,-0.62440,-1.50544
0.13281,0.37169,0.18866,0.50832,-0.19243,-0.33072,-0.45649
-0.61407,-0.48364,0.41386,0.41281,-0.23787,0.06611,0.91351
0.18730,-0.83641,-1.27720,0.62800,-0.83934,1.94859,0.03868
-0.10020,0.14135,0.13566,0.87052,1.50613,-0.34334,1.87566
0.45532,0.02317,0.02254,0.11782,0.26512,-0.73173,0.18646
0.30917,0.26624,0.16692,-0.10990,0.40000,-0.21989,-1.30249
0.19650,0.50132,0.15591,0.42742,-0.34379,-0.36864,-0.98757
-0.48622,-0.50113,-0.15401,-0.84418,0.64425,0.04133,-2.48966
0.03582,-0.08833,0.00910,0.49949,-1.33862,-0.22352,-0.78242
-0.39952,0.26366,0.17242,0.27600,0.46823,-0.48246,2.00016
0.32693,-0.28256,0.24157,-0.01831,-0.61050,-0.29501,-0.07691
0.34355,0.10911,0.03915,-0.73903,0.11539,-0.76834,-0.90880
-0.04631,-0.34082,-0.38584,-0.30059,0.21003,-0.58502,1.67428
0.32430,-0.44903,-0.07778,-0.62808,0.41931,-0.41837,3.36743
0.04630,-0.26547,0.22853,-0.47302,-0.98217,0.39735,-1.36586
-0.54746,-0.48069,-0.07370,-0.01303,-0.42166,-0.68828,1.69712
0.01732,-0.55150,0.02805,-0.68164,0.24859,-0.43276,2.88335
-0.92756,0.03480,-0.18320,0.05232,-0.15979,-0.60194,3.42806
-0.42005,0.36144,-0.41887,0.00312,-0.00206,0.15527,-2.00505
0.46813,0.13050,-1.34120,-0.22787,0.53768,5.74904,-1.06913
-0.11086,0.14742,0.52414,0.69796,-0.10125,0.17797,-0.44461
0.61810,0.49303,0.43100,-0.06461,-0.86795,-0.65201,-1.97231
-0.00068,0.43551,0.31934,0.95467,-0.70734,-0.66454,0.76655
-0.87379,-2.18714,0.38152,-0.82791,-2.01206,0.01344,3.47515
0.03968,-0.43070,0.50190,1.52605,0.21337,1.18687,5.78730
-0.05224,-0.96216,-0.14251,0.50210,-0.56203,-0.93668,-0.99682
0.03968,-0.43070,0.50190,1.52605,0.21337,1.18687,5.78730
0.01201,-0.13220,0.28232,1.21076,0.03616,0.59272,-1.52520
0.62210,0.07817,-0.03270,-0.03851,1.41260,-0.37961,2.91629
0.05921,-0.44402,-0.31553,-0.38527,-0.07008,-0.47655,1.29204
0.57342,-0.47464,-2.12765,1.15077,-0.97406,1.16114,-1.31698
0.62326,0.01465,0.34788,0.45852,0.69424,-0.60448,-0.18616
0.05243,1.11913,0.73025,1.17873,-1.19319,-0.30445,-0.25695
-0.04439,0.45837,0.52368,0.34342,1.48277,0.15756,-2.05843
-0.40504,0.03966,0.23002,0.12269,1.72885,3.34866,-0.85112
0.18711,0.02526,0.67617,0.51875,-0.22706,-0.31314,-0.89874
-0.06410,-0.25171,-0.48262,-1.14593,1.63399,-0.78772,1.83455
0.37716,-0.30614,0.31470,0.01586,0.40106,-0.68416,-1.79890
-0.31014,0.26723,0.87897,-0.44733,0.79935,4.93499,-1.94597
-0.44144,-0.31429,0.43085,0.62379,0.95643,0.42239,-0.96521
0.07915,-0.43822,0.69267,0.47962,0.56243,0.52857,-0.06249
-0.37735,0.01980,0.65686,-0.18463,0.63122,-0.07850,-1.81766
0.67094,0.53977,0.06505,-0.13414,-0.08291,1.04629,0.45446
-0.05142,1.20854,-0.00951,0.21898,-1.80072,0.21923,-0.26687
0.20064,0.34432,0.26151,0.45995,0.76741,-0.43265,0.51776
0.67308,0.18389,0.04809,-1.23011,-0.25373,-0.41494,0.06923
-0.23855,-0.18311,0.23976,-0.84122,-0.77656,-0.26923,-0.18713
-0.13904,0.39343,-0.83460,0.55888,0.34176,3.57526,-1.98366
0.35648,-0.19363,0.22921,0.79587,-0.08104,-0.80375,-1.47928
0.67610,-0.40891,0.23375,1.22159,0.78878,-0.39520,-1.00260
0.32883,0.16242,0.26665,1.09949,-1.06397,0.04632,-2.58685
0.26735,-0.24067,0.83508,-0.56770,-0.76251,1.73145,-0.63138
-0.04282,0.15413,-0.34774,0.02529,1.01648,-0.56187,-1.42108
-0.21228,0.42623,0.02723,0.63458,0.22546,-0.45924,1.90727
-0.12719,0.58160,-0.08189,0.31710,0.60654,0.03263,1.27950
0.39409,-0.71474,0.52081,0.88298,-0.49911,-0.15085,-0.75659
-0.09923,0.00314,0.78603,0.94847,0.72738,0.18844,-0.32986
0.19419,-0.25780,0.21782,0.92320,0.21516,-0.83013,-0.68337
-0.23470,-0.61671,-0.11577,0.03611,0.31275,-0.81654,-1.41906
-0.21465,-0.17675,1.02997,0.28068,0.20241,1.26793,-0.83616
0.42775,0.22559,-0.13872,0.29948,-0.12261,-0.01289,-0.62270
0.38879,0.55460,-0.72969,-1.90635,-0.66617,-0.66256,-0.02514
-0.96230,2.11786,-0.66702,-0.73485,-0.97770,-0.55416,5.09762
-0.41152,0.22943,-0.14747,-0.23156,0.00033,1.07296,0.67488
-0.57894,0.05993,-1.11668,2.33936,-0.81296,-0.32866,-2.17404
-0.76371,-0.01824,-0.28092,-0.79663,-0.74627,0.21083,2.07358
-0.11328,-0.20564,0.04561,-0.03647,-0.01605,-0.50938,1.59800
-0.12227,0.13493,0.21994,-0.36519,-0.40494,-0.24892,-0.26166
0.16624,0.06487,-0.45516,-1.36884,0.04226,-0.89440,-0.37420
-0.06727,-0.11829,0.29984,0.12034,0.20780,-0.65745,-1.85669
0.51020,-0.06671,0.13997,-0.77373,-0.81589,-0.63385,-0.73796
-0.20863,-0.34827,-0.38732,0.09004,0.12947,0.62210,1.67514
0.07915,-0.43822,0.69267,0.47962,0.56243,0.52857,-0.06249
-0.30416,-0.45283,0.45337,-0.18167,-0.62088,-0.36418,0.31379
-0.21508,0.11240,0.32603,-0.27795,0.16014,-0.33722,-0.23890
0.01006,0.28491,-0.69507,0.39512,-0.34149,0.73009,-0.15786
-0.37527,0.71908,-0.03373,0.15072,0.34967,-0.69566,-2.37543
-0.35435,-0.00395,0.62048,0.67621,0.33120,0.84265,-1.29805
0.63827,0.22438,0.08956,0.21386,-0.30766,-0.67935,-0.43441
0.30366,-0.50087,0.04394,0.32388,-0.53859,0.53815,-0.11017
0.75928,-0.13109,0.20430,-0.49642,0.10489,-0.33902,2.54082
-1.04606,-0.33255,-0.18955,-0.30770,0.77913,-0.44419,-2.70830
-0.44615,-0.63105,-0.14438,-0.14373,0.32352,-0.16195,-0.83869
-0.05842,-0.11741,0.64244,0.78580,0.80114,-0.20025,-2.23606
0.62896,0.22445,0.16067,0.76080,1.32585,-0.64328,0.51412
0.09091,-0.54918,-0.52197,-0.07394,-0.24076,-0.55424,1.97733
-0.57335,0.09264,0.27629,0.28640,-0.13922,-0.38398,0.96996
-0.70169,1.17276,0.24436,-0.10324,-0.17227,-0.31639,-0.15614
0.07678,0.21029,0.76662,0.40415,-0.46226,0.04055,0.04064
-0.11329,-0.54830,-0.08828,-0.75456,0.09179,-0.45591,2.97237
-0.32887,0.13328,1.78336,-0.17499,0.65823,3.71169,-0.55340
0.04076,-0.13930,0.53433,0.88384,1.16215,0.07665,-2.05556
-0.13730,0.70607,0.66377,1.30342,-0.99626,-0.02663,0.56780
0.15183,-0.63151,0.90685,-0.08350,-0.00571,2.79775,-1.55178
-0.12660,1.53850,0.18678,0.02302,-1.15134,0.04806,-0.00427
-0.49505,-0.36819,-0.35059,-0.64955,-0.11865,-1.02087,-0.96979
0.23378,-0.42406,-0.01111,-0.75049,-0.87470,-0.80449,0.23601
-1.02101,0.00704,0.24375,-0.37502,1.26604,-0.39020,-1.89993
-0.06355,0.83862,-0.39388,0.95023,0.33563,-0.76102,1.10344
0.16955,0.41663,0.15346,0.13233,0.34105,-0.44359,-0.30310
-0.19888,-0.12648,2.36335,-0.60599,0.08743,3.58773,-1.44339
-0.25834,-1.07146,-0.07403,-1.81992,-2.85743,-0.56021,0.31994
-0.56687,-0.58774,-0.17398,-0.43705,0.37421,-0.38599,-0.41659
-0.00290,0.04491,0.38032,0.68390,1.10109,0.02498,2.12040
-0.00073,-0.67914,0.31288,0.29601,-0.36099,-0.94791,-1.53516
0.31921,-0.17787,-0.38213,-1.68937,2.31759,-0.37319,1.77081
0.17696,-0.77196,0.13366,0.20583,-1.89015,-0.60058,0.72279
0.13185,0.05391,0.46175,1.17668,-0.41918,-0.14467,1.05166
-0.15045,-0.07510,-0.09838,-0.07665,0.28747,-0.61856,-0.13833
0.33944,0.65727,-4.28651,1.78893,-1.43149,0.62980,-1.60524
-0.29721,-0.16836,0.16546,0.24082,0.90939,-0.63478,1.07057
-0.02363,-0.15619,-0.06665,-0.31869,-0.19389,0.34716,1.13644
-0.15906,0.21369,0.60735,0.98989,-0.33817,0.44696,-1.46162
-0.54580,-0.09191,0.27684,-0.96411,0.76552,-0.12005,-2.26512
0.17758,-0.02436,0.00153,0.67822,0.26361,-0.04559,-0.90807
-0.76972,-0.44312,-0.82805,-0.71555,0.21940,-0.61059,0.02521
-0.10060,0.45250,-1.01815,0.87598,0.66063,0.57361,-3.86827
-0.15859,0.41042,-0.54890,-0.82782,-3.03108,-0.71932,2.06125
-0.46174,0.65819,-0.47345,0.34144,-0.03832,0.15008,-1.77007
-0.49698,-0.50177,0.07863,-0.92273,-0.53501,-0.71817,-3.15505
-0.02903,0.60553,0.10411,0.41221,0.48593,-0.71884,-0.40634
0.06006,-0.03141,0.49670,0.33107,-0.08511,-0.30814,-1.30387
0.24273,0.83792,0.04164,0.36733,0.93807,-0.42354,-0.26114
-0.18092,1.06148,-0.30372,0.09442,-0.81053,-0.26557,-0.82757
0.55349,-0.19316,0.23097,-0.84020,-0.82469,-0.56102,-0.51567
-0.06450,-0.29312,0.08900,0.67312,0.15087,2.67340,-0.62098
-0.07934,-0.33740,-0.45699,-0.02414,0.20094,-0.94993,-0.90319
0.14318,-0.58310,-0.33589,-0.33626,0.82129,-0.54599,-0.15844
-0.31089,0.85589,0.20369,-0.08401,-0.28239,-0.38425,-0.46264
-0.61835,-0.87673,0.64648,-0.53769,-0.39367,0.09394,2.13917
0.33081,-0.58279,0.37002,0.34803,0.06507,-0.47277,-1.29300
0.05066,-0.86698,0.40990,0.67632,-0.64761,-0.85274,-0.33684
0.39502,-0.53870,0.25120,0.35778,-0.25922,-0.72933,0.18263
-0.16212,0.20730,-0.14559,-0.71340,0.46753,-0.93753,-0.55532
-0.38442,0.17336,-0.08885,-0.59044,0.29398,-0.63889,0.13714
-0.15923,0.06126,-0.32266,-0.29987,0.22778,-0.72246,-0.81371
-0.30644,0.24048,-0.51791,-0.44066,3.40036,-0.75901,1.67841
-0.97195,-0.14834,1.05657,-0.60057,0.10483,1.03502,-1.47812
-0.94345,1.17240,-0.88570,-1.23511,-0.21221,-0.63300,3.39676
0.41256,0.10041,0.10235,-0.74558,-0.28113,-0.78745,-1.07692
0.35924,-0.22208,0.07411,-0.26476,0.64002,-0.51223,2.62479
0.08645,0.36436,-0.62306,-1.22779,1.21565,-0.51794,1.60807
0.04674,-0.18666,0.38884,-0.37987,0.28848,0.02780,-0.39773
-0.23927,-0.12497,0.62238,1.42641,-0.11478,-0.04718,1.21165
0.07685,-0.55231,0.26827,1.11097,-0.07251,-0.69582,-1.39144
-0.10223,-0.22466,-0.09211,-0.27574,-1.25620,0.19957,0.52023
0.46816,-0.15396,-0.09566,-0.78210,-0.24744,-0.85800,-0.28833
-0.00422,0.12017,0.45604,0.83178,0.83109,-0.06214,1.98363
0.42788,0.91052,-0.05773,-0.27659,0.02285,0.60698,2.54836
0.01892,0.10522,0.29558,0.64768,-0.65057,-0.72226,-1.94972
0.83554,0.11584,-0.02082,0.17952,1.80372,-0.39141,3.68217
-0.15209,0.10181,0.12450,0.12674,-0.81401,-0.57555,1.84596
-0.05536,-0.59755,-0.17323,-1.07268,0.16359,-1.27178,-2.85312
-0.25057,0.29150,0.09352,-0.05308,-0.91668,-0.61530,1.60296
-0.36327,-0.35067,-0.06825,-0.35136,-0.01434,-0.66899,1.65925
-0.01400,0.32814,0.35184,0.64292,0.78516,-0.04151,1.27750
0.64841,0.10321,-0.04367,-1.09807,-0.35619,-0.67467,-0.39707
-0.23133,-0.28934,-0.14939,1.19067,-0.61821,-0.49905,-1.09724
-0.10917,-0.04768,0.72542,-1.05113,0.75603,1.06974,-0.25868
-0.31798,-0.09042,0.14408,-0.24625,-0.17799,-0.31515,-0.49373
-0.04628,0.26041,0.31655,0.75859,2.62247,-0.32855,-0.51968
-0.43570,0.12316,0.65101,0.24089,-0.15850,0.27918,0.93411
-1.16530,0.04842,-0.65121,-1.50402,0.15499,-0.68611,2.68056
-0.69409,0.06700,-0.04778,0.76601,1.13501,-0.58212,2.56741
0.53594,0.18858,-0.15355,-0.12302,0.10541,-0.80099,-1.31315
0.30689,-0.51027,-1.05105,0.27166,-0.84063,3.32445,-0.52842
-0.00841,-0.37608,-1.51608,0.95692,-0.25922,0.27973,-0.99381
-0.66416,-0.34849,0.05357,0.48218,-1.05586,-0.64786,0.80628
0.73000,0.42898,-0.14980,-0.25657,1.08506,-0.83194,-0.73071
-0.44407,-0.19383,-0.36989,-0.14104,1.38843,-0.69639,-0.85787
-0.11509,0.54946,0.48890,0.47095,1.16545,-0.14025,-1.30340
0.04046,-0.16258,0.43587,-0.31986,0.04683,-0.33711,-0.72402
0.43632,-0.12919,0.18791,-0.53294,0.06513,-0.38001,2.33655
-0.29661,0.38654,0.02370,0.75230,1.64065,-0.41255,2.54951
-0.41839,-0.01436,0.75503,-0.06122,-0.40599,0.01823,0.08555
0.41253,0.32106,0.10453,1.45372,0.12183,-0.98019,-1.06859
0.10633,0.41114,-0.07116,-0.26824,0.14487,-0.06150,-0.64000
0.17941,-0.21556,-0.11636,-0.48326,0.19315,-0.50809,-0.19609
0.27404,-0.35659,-0.08396,-0.72555,-0.87318,-0.77521,0.85922
-0.40391,0.02371,0.17422,0.35536,-0.22192,-0.58841,-1.64605
0.02390,0.27988,-0.72029,0.39398,0.26068,-0.18809,0.60851
-0.60667,0.86736,-0.37673,-0.34303,-1.02416,-0.60686,3.17169
-0.82662,-1.94378,0.30227,0.99703,0.61751,-0.16961,4.42372
-0.52864,0.00611,-0.10149,0.19017,-0.77983,-0.67246,-1.65556
-0.02626,-0.54003,-0.00068,-0.17511,0.96749,-0.14994,-1.48703
0.73260,0.13727,0.13596,0.55316,0.98272,-0.44805,2.94169
-0.32412,0.49621,0.09577,0.81728,0.08543,-0.62847,1.71156
-0.06727,-0.11829,0.29984,0.12034,0.20780,-0.65745,-1.85669
0.86713,-0.00224,0.20277,-0.50954,0.97544,-0.67351,-1.84236
-2.15182,0.13334,-0.22752,0.08995,-0.03258,-0.41605,4.47021
-0.18405,-0.09997,1.58503,-0.19130,-0.02855,1.48956,-1.46036
-0.03184,0.07931,0.24718,-0.44174,0.87644,-0.16114,2.39062
0.51347,-0.18250,-0.23800,-0.92303,-0.61796,-0.98634,-1.30418
-0.39852,0.29017,0.00156,0.08297,-0.14566,-0.98724,-1.44246
-0.51293,-0.54538,0.07225,-0.62272,0.46003,0.09542,1.71362
0.06274,-0.30013,-0.17680,-0.57844,0.00133,-0.14310,2.56061
-0.27881,-0.68671,0.88890,1.73976,1.27085,0.74554,6.18058
-0.08161,-0.16714,0.01322,0.24026,0.56523,-0.39119,0.31659
-0.46157,0.34495,0.34558,0.43051,-1.45491,-0.63180,-0.06243
0.02981,0.10477,-0.10553,1.22866,-0.10149,0.24844,-1.40721
0.00969,1.27154,0.57735,-0.18036,0.26176,0.18575,-0.00108
-0.66120,-0.30014,-0.20030,-0.32710,0.17297,-0.30887,0.91891
-0.25662,-0.20559,-0.00797,0.63521,0.11078,-0.65895,1.61446
-0.19420,-0.42379,0.51075,0.21333,0.18866,-0.02092,2.98102
-0.40205,0.33016,-0.02364,-0.36423,1.75453,-0.04372,-0.31544
0.37218,-0.29197,-0.17930,-0.78637,-0.40975,-0.88418,-0.41314
0.53819,-0.18401,-0.06079,-1.10549,-0.19895,-0.81498,0.22858
-0.56223,1.14390,-0.55646,-0.87381,0.17038,-0.48271,4.60750
-0.02988,0.38350,0.16642,-0.35856,0.37263,0.29122,-0.34611
0.07150,0.31698,0.59341,-0.49427,-0.24771,0.06048,-0.67941
