ETIQ,PC9,PC8,PC7,PC6,PC5,PC4,PC3,PC2,PC1
"9",-0.36543,-0.51412,-0.61021,0.98746,-1.07971,-1.02433,-1.11994,-0.29875,2.53488
"9",0.03361,-0.59984,0.36538,-0.28146,-0.52376,2.46982,0.14516,-0.21390,0.31496
"9",0.06174,-0.55981,-0.13710,-0.74370,-0.63708,-0.08983,-0.99321,-0.01410,-0.10672
"9",-0.03869,0.34088,-0.89107,-0.70616,-0.57321,-0.11658,-0.32248,-0.04799,-0.75926
"9",-0.08833,-0.35761,0.16422,-1.18941,-0.27453,-0.05094,-1.49208,0.60250,-0.46118
"9",0.14375,-0.41041,-0.07574,-1.25570,0.07701,0.69514,-0.72795,-0.45612,-2.30455
"9",0.08075,0.02063,-0.18620,0.27986,-0.28349,1.35239,-0.17663,-0.15544,-0.42778
"9",0.08925,-0.24387,0.42113,-0.30388,-0.71365,-0.06431,-0.46720,-0.46727,-0.19428
"9",-0.76810,0.18754,0.49120,-0.97824,-0.14139,-0.79593,-0.26547,-0.91752,-2.24542
"9",-0.41725,0.15808,-0.06871,0.04509,0.59148,-0.25790,-0.43091,-0.72791,1.16101
"9",0.27283,0.25123,0.38056,-1.40740,-0.54272,-1.83926,2.04313,-1.57886,1.53321
"9",-0.03602,-0.21334,0.50090,-0.06949,-0.85703,0.75032,-0.15250,-0.29914,-0.41363
"9",-0.20593,-0.11792,-0.23871,-1.72726,-0.53504,-0.19903,0.35687,1.82054,-1.35027
"9",-0.15866,-0.24968,-0.60213,1.39667,-0.75157,0.75219,0.71756,-0.89136,-0.95092
"9",0.55767,-0.03927,0.42959,-0.22810,-0.48153,1.09580,-0.49922,0.33965,5.71645
"9",-0.14798,-0.06963,-0.21196,-0.11738,-1.03634,1.32024,-0.11886,0.12188,-1.97526
"9",0.23280,-0.23764,0.77408,0.11550,-0.97118,1.23239,-0.54196,0.25443,-0.09136
"9",-0.53398,0.65848,0.30980,-0.59331,0.59410,1.93621,-0.06408,-0.54029,3.19059
"9",-0.41378,0.17177,-1.56978,0.54445,-0.38849,1.24234,1.22366,2.03131,-1.37138
"9",0.57273,-0.15388,-0.39452,0.14316,2.59135,-0.98667,-0.77301,0.23591,-1.47005
"9",0.23147,0.03817,-0.29651,1.51096,-0.51907,-0.29635,-0.67286,-0.52888,-1.51723
"9",-0.76564,-0.59641,-0.24471,-0.43153,0.18900,-1.95669,1.44363,-1.48226,3.94114
"9",0.12024,-0.28232,0.36443,-0.58324,-0.56623,0.08555,-1.24181,0.06616,-1.29438
"9",0.44754,-0.52656,0.76362,-0.98862,-0.40091,-0.51495,0.41133,-0.65476,1.03102
"9",-0.55761,-0.43172,-0.04793,-0.65975,-0.44193,-0.39665,-1.83341,0.00181,0.07381
"9",-0.34436,0.19879,0.11364,0.18031,0.49124,-1.08036,-0.79934,-0.42826,-2.83799
"9",0.15148,-0.14696,-0.19015,0.89045,-1.15792,-0.36934,-0.82894,-0.16298,3.07300
"9",-0.55841,-0.60436,0.09827,-0.63393,-0.32819,-0.48090,-1.55965,-0.38946,-1.54333
"9",-0.30296,0.19922,0.52069,-0.50295,0.23786,1.13055,-0.27003,-0.40809,1.67996
"9",0.11697,0.15113,-0.03228,0.25071,-0.16189,-0.93567,0.24138,-1.04659,-0.64469
"9",0.36188,-0.03617,-0.09330,0.73356,-0.08033,-0.48645,-0.12101,-0.94403,-1.59999
"9",-0.16940,-0.20543,0.26771,0.48273,-0.53268,-0.30336,-1.21734,0.21475,-0.11729
"9",0.31547,0.47473,0.11673,-1.08122,-0.52203,0.06131,-1.16400,1.35337,-2.08525
"9",0.47467,-0.54008,-0.03122,0.58195,0.09825,0.55164,1.49098,-1.11146,-0.46207
"9",-0.38245,0.04292,1.92705,0.42652,0.86517,-1.36800,1.71462,5.41870,-1.47668
"9",-0.77031,0.28241,-0.32845,-0.61977,1.98146,0.31404,0.83235,1.97967,1.23998
"9",0.31229,-0.65179,0.57685,-0.80917,1.08516,1.48044,0.96467,0.31674,-2.66164
"9",0.38091,0.23485,-0.32730,0.31592,0.17925,-1.06378,-0.28995,0.23881,0.56885
"9",-0.20388,0.05820,-0.00515,0.10364,-0.15298,0.26402,1.14320,-1.48132,1.16982
"9",-0.41021,0.43701,-0.52326,0.93652,-0.35686,0.31165,-0.73568,-0.32476,-1.52816
"9",0.63337,0.20392,0.04638,0.85791,0.02219,-1.19090,-0.10972,-0.62936,0.43548
"9",-0.17249,-0.18316,-0.08226,0.16651,0.84187,0.35145,0.82568,-1.42427,-0.63290
"9",-0.29330,0.22070,-0.09062,0.39117,1.50517,-0.95827,-0.69677,-0.89652,-2.99878
"9",-0.34202,0.02390,-0.05196,0.25396,-0.40728,-1.11328,0.28746,3.06593,0.50038
"9",0.63742,-0.73073,0.62159,-0.78879,0.22206,-0.47611,-0.13145,-0.34528,0.07248
"9",0.20642,-0.30265,0.65192,0.06969,-0.11326,0.09162,-0.76079,0.51982,-1.17074
"9",0.71053,-0.31762,-0.18590,0.76393,1.64053,-0.50428,-0.90702,-0.56985,-2.54409
"9",-0.53803,0.29931,0.25724,0.63113,-1.13552,-0.19683,-0.90029,0.24953,0.50623
"9",0.15543,-0.21246,-0.55039,-0.06878,-0.63260,1.14009,0.47840,0.90232,-0.17198
"9",0.34908,0.12804,-0.88343,0.97770,0.01896,-0.17350,-0.12623,-0.00840,0.72436
"9",-0.31483,-0.10365,0.08463,-0.66879,1.40742,-1.31434,1.98218,-0.75654,-1.60661
"9",-0.30533,-1.33514,-0.07263,0.10200,-0.63417,-0.99271,1.17503,-1.39243,2.65362
"9",0.00508,0.09259,0.14048,-0.32569,-0.46310,0.21112,0.84546,-0.50028,0.47129
"9",0.17099,0.49838,0.58900,-0.22734,-0.02650,-0.65469,1.95769,-1.37533,1.56736
"9",-0.42080,0.03589,0.06689,-0.16329,-1.02233,-0.82044,0.10163,-0.53762,-2.39570
"9",0.30373,-0.11667,-1.43786,0.29474,1.25317,1.02994,2.61052,0.83849,-0.77095
"9",0.85758,1.00197,0.21529,-0.95618,-0.31838,-1.02853,-0.28460,0.41759,-1.84096
"9",1.21008,0.61662,0.33876,-0.93911,0.53312,-0.54992,-0.22523,-0.88782,-1.58998
"9",0.39943,0.36361,0.21247,-0.56166,-0.93093,0.71592,-0.55150,-0.05735,-0.92159
"9",-0.02948,-0.67693,0.05525,-0.84050,-0.35118,0.02011,0.50003,-0.40151,-0.13856
"9",-0.18202,-0.18365,0.32569,-0.13285,-1.20172,0.82290,-0.45932,-0.45145,-2.30525
"9",-0.12958,0.31610,-0.21721,1.01694,-2.26783,-0.08930,-0.88398,0.06792,3.03937
"9",-0.00789,-0.10450,-0.31909,0.73016,-0.43603,1.42036,1.08641,-1.19609,0.58817
"9",-0.35117,0.67094,0.44612,-0.77062,1.58569,-1.17167,1.24497,-1.08808,-0.05653
"9",-0.51743,-0.76934,0.23070,-0.74655,-0.24050,-0.55483,-1.42099,0.32436,-0.49328
"9",-0.36769,-1.33590,-0.15396,-0.45812,-0.47812,-0.23369,-1.35125,0.25818,-0.34192
"9",-0.06128,0.54819,-0.08336,0.28362,-0.08567,-0.98860,-0.21202,-0.50703,2.75127
"9",0.53806,-0.59330,-0.28205,0.20071,0.38491,-0.14518,-0.38071,-0.70784,-0.76490
"9",0.29702,0.15693,0.23913,-0.83245,1.19839,0.54006,-0.97791,-0.26993,2.26898
"9",0.63455,0.14809,-0.11417,0.83692,1.05208,0.01331,0.24407,-0.90204,0.09944
"9",0.31394,0.38556,-0.23786,-0.24889,0.42184,0.76827,-0.97218,-0.01370,-2.17807
"9",0.35637,-0.41019,0.35545,1.01010,-0.84656,-0.40035,-0.81386,0.48224,1.07503
"9",-0.25074,-0.02215,0.08805,0.41244,-0.29022,-0.87125,1.78257,-1.19677,1.48424
"9",-0.80822,-0.44316,0.40932,0.24419,-0.26157,0.51977,-0.06202,0.11691,-2.68522
"9",0.08863,0.01442,-0.09074,-1.10027,-0.92051,1.03365,0.52213,1.21210,-2.13803
"9",-0.06513,0.86201,0.30243,1.02388,0.56855,-0.47813,0.60612,1.70063,5.09488
"9",0.83376,-0.18478,0.12179,0.66273,0.48063,-1.31372,0.83353,-0.82468,-0.01387
"9",-0.07476,0.16174,0.55246,0.32263,-0.49922,0.34107,-0.94459,0.27160,-1.97581
"9",0.38993,0.75488,0.40822,-0.14412,-0.81617,0.31898,-0.71400,-0.50919,-1.40896
"9",0.09093,-0.17068,0.27464,0.30268,-0.06676,1.55963,1.26656,-0.69472,0.33798
"9",0.48007,0.41019,0.50397,0.32955,0.14741,0.37714,-0.62255,0.31346,3.87187
"9",0.36408,0.03949,0.26791,-0.88841,1.81125,0.88107,-0.75551,0.21410,2.54923
"9",-0.17945,0.45617,0.36341,0.13213,0.19095,-0.09583,0.56020,3.78297,-1.25164
"9",-0.30803,0.22305,0.04284,0.10130,0.10598,-0.20196,0.56100,-1.31416,-0.96377
"9",0.40946,-0.42235,0.84578,-0.44519,-0.92583,0.39244,0.02495,-0.21201,0.64854
"9",0.46495,0.55075,0.61516,0.01532,-0.04377,0.07290,-0.59857,1.33947,-0.82271
"9",-0.42249,0.30487,0.20766,-0.03906,-0.13801,-0.54972,-0.66816,0.42843,-0.81317
"9",0.44224,-0.69013,-0.61643,-1.29649,-0.09577,-0.64494,-0.51040,0.25082,0.19072
"9",-0.18535,-0.49681,0.48377,0.36210,-0.87711,-0.18066,0.32793,-0.29187,0.37997
"9",-0.43276,-0.15678,-0.39913,1.25964,0.17432,0.91774,0.20075,-1.18590,-1.39114
"9",-0.72794,1.03427,0.47077,-1.05815,2.44675,0.72932,0.48013,0.99162,3.96671
"9",-0.37749,0.31028,-0.26688,1.11670,-0.64750,0.14974,-0.23906,-0.73697,-2.18099
"9",-0.48525,-0.07416,0.43225,0.40171,-0.21800,1.66776,0.24126,-0.14239,0.42687
"9",-0.48757,-0.28515,0.37250,0.04540,0.05143,2.93839,0.71984,-0.60527,-2.65470
"9",-0.77868,0.08545,-0.81342,-0.95858,1.88101,0.63840,-0.19906,0.01794,1.81557
"9",0.92641,-0.02507,-0.79505,-0.00364,-0.21495,0.04542,2.12720,3.54653,1.76488
"9",0.52284,-0.83571,-3.88140,-1.59335,-1.41017,-0.00477,0.84342,2.14811,-0.30632
"9",-0.08976,0.07353,0.34333,-1.33755,-0.99441,0.86648,-0.07165,0.08388,-2.26643
"9",0.25303,-0.98260,-0.38371,-0.24635,-0.23903,-0.26190,-0.18959,0.58075,-1.68441
"9",-0.61100,0.91258,0.17879,-0.34950,-0.05036,0.02476,-1.03894,0.10308,0.29672
"9",-0.68517,0.17729,0.07922,0.22596,0.20017,0.25597,-0.56281,-0.38411,0.26578
"9",-0.46055,0.18706,2.13504,0.56058,0.82137,-0.75542,1.71068,6.34917,-0.48807
"9",0.50523,-0.64654,0.76112,-0.84608,-0.35950,-0.46141,0.48321,-0.16420,-0.11759
"9",0.29232,-0.06258,-0.28073,1.50609,-0.63132,-0.14401,-0.41768,-0.79695,-1.75948
"9",-0.60394,0.73430,-0.76406,0.80014,-1.16336,-1.18818,-0.00109,1.05137,0.01715
"9",-0.40293,-0.00955,0.42401,0.55696,-0.40103,-0.36667,-0.69216,0.24323,-1.45208
"9",0.38948,-0.11097,0.30290,-0.04605,-0.63236,-0.24744,2.00317,-1.67197,-1.61883
"9",-0.19840,0.18713,-0.32133,1.09179,-0.00739,-0.82350,-0.60768,-0.93897,-2.54374
"9",0.43084,0.21486,-0.28107,1.00869,-0.53386,-1.10170,-0.75631,-0.45351,-1.73751
"9",0.07609,-0.05790,-0.46400,1.51536,-0.56668,0.30022,-0.44345,-0.87953,-2.16421
"9",0.01559,-0.04008,-1.44485,0.27904,-0.20824,1.47274,2.68430,1.04589,0.84549
"9",0.64948,1.03086,0.66313,-0.55494,-0.42624,-0.60282,-0.46220,-0.34350,-1.67523
"9",0.09425,-0.38342,-0.43670,1.19426,0.40384,-0.10571,-0.42852,-0.82128,-0.38023
"9",-0.05839,0.12146,0.87027,-0.18033,-0.37167,1.21913,-0.42294,0.16264,0.69722
"9",0.47511,0.02690,-0.28285,1.07769,-0.43231,-0.81602,-0.36542,-0.99205,-1.58584
"9",0.10312,0.01979,0.70183,0.11649,-0.44307,0.21715,-0.45418,0.29585,-0.30503
"9",0.14289,0.72029,0.34527,-0.85185,-0.53244,0.88937,-1.05896,0.08370,-1.05386
"9",0.34961,0.41561,-0.82930,1.77954,-0.75825,0.15059,-0.09166,-0.50353,0.29995
"9",-0.56064,-0.08343,0.34072,-1.08160,-0.89270,-1.75771,0.41808,-1.02362,1.26521
"9",0.14554,0.11126,-0.25363,-0.16833,-0.29100,-1.02771,1.49841,-1.32303,0.79148
"9",0.11996,2.19140,0.47815,0.44926,-0.37650,0.81914,-0.62884,0.25188,6.32888
"9",0.41526,0.57989,-0.18486,-1.22896,0.36781,0.07280,-1.15271,1.15558,-2.04417
"9",0.10486,-0.33389,0.04653,0.21836,-1.12193,-0.63097,1.28484,-1.55830,-1.37500
"9",0.23962,0.10552,0.22008,0.01729,0.58691,0.41316,-0.11170,-0.34092,3.36963
"9",-0.01423,-0.70342,-0.31783,0.16639,0.37437,0.36416,-0.96577,-0.66943,1.65409
"9",-0.46562,-0.26887,0.19771,-0.02827,0.02782,2.94379,0.82822,-0.52931,-2.66728
"9",-0.34035,-0.10453,0.02379,0.72014,0.50006,-0.08729,-0.12906,0.35776,1.92497
"9",0.44655,-0.16093,-0.27642,1.05938,0.08855,-1.16904,-0.36736,-0.58225,-1.24743
"9",-0.69042,0.44081,-0.28179,0.28865,0.43557,-0.06684,-0.38648,-0.02890,1.78930
"9",-0.49407,-1.49136,-0.19617,0.17274,-0.52561,-1.49830,0.95679,-1.23353,4.20172
"9",-0.60708,0.72550,0.29698,-0.36827,0.30276,0.02509,-1.43347,-0.02055,0.38928
"9",0.10323,-0.12727,-0.46652,0.25587,-0.27820,-0.65411,1.73466,0.86529,-0.20237
"9",-0.42275,-0.24960,0.08588,0.06173,0.67747,0.06423,-0.85047,-0.25223,0.43848
"9",0.34023,-0.69076,-3.48163,-2.07087,-1.85307,0.46786,-0.67597,-1.02043,-0.57903
"9",-0.06261,0.08787,0.35836,0.76330,-0.63078,-0.05476,0.70142,0.18670,0.00601
"9",0.44872,0.12689,-0.04651,0.73465,0.46270,0.05151,-0.11726,-0.76152,-0.12960
"9",0.00284,0.15429,-0.28978,1.31691,-0.19668,0.73789,0.71851,-1.13308,-0.40665
"9",-0.08005,0.29955,-0.20170,0.94214,-0.01234,1.66164,0.92353,-1.25628,-0.77264
"9",-0.17593,-0.10417,0.31504,-0.55762,1.26252,0.85018,-0.46158,-0.21652,2.81552
"9",-0.42009,0.13778,0.35447,-0.39301,0.32274,0.17926,-1.03418,-0.15210,0.48147
"9",-0.98660,-0.68610,-0.14262,-0.18516,-0.00757,-1.30726,-1.15076,-0.54676,-2.08114
"9",-0.23443,0.87919,-0.17554,0.33516,-0.68417,1.08067,-0.70803,-0.72653,-0.88795
"9",-0.32480,0.40865,-0.64124,0.31786,-0.34839,-0.26480,-1.13688,0.28855,-0.60235
"9",0.34701,0.07794,0.16891,-0.38468,-1.02361,0.97923,-0.83110,0.25493,2.29002
"9",-0.83114,0.48510,0.59892,-0.38402,0.14015,-0.62287,-0.67922,0.45379,0.13734
"9",0.05709,-0.18762,0.56166,-0.24837,-1.01234,1.66925,-0.24014,-0.01790,-0.05359
"9",0.00147,-0.32688,0.25023,0.07701,0.28950,0.90765,-0.62750,-0.27523,-0.00231
"9",-0.50499,-0.21919,-0.40640,0.44188,0.61176,0.55811,0.39177,-1.12895,-0.63000
"9",-0.26281,-0.06888,-0.18778,-0.34968,-1.42019,1.09857,-0.37698,-0.02582,-2.39587
"9",-0.21499,0.09710,1.94666,0.66618,-0.28424,-0.69295,1.81518,2.85442,-1.45886
"9",-0.23748,-0.18872,0.05451,-0.99798,2.49480,0.58831,-0.76052,-0.45233,2.69760
"9",-0.01925,-0.11347,0.36347,-0.09525,-0.76696,1.32112,0.56199,1.04247,0.86504
"9",0.65155,-0.24967,-1.60750,0.56420,1.63783,-0.48235,-0.01795,1.70074,-3.15897
"9",-0.34103,-0.17345,0.37555,-0.15070,0.03558,0.89067,-0.13355,0.90354,-2.33331
"9",0.59289,-0.68693,-0.20341,0.71038,2.14324,-0.44042,-0.66362,-0.71918,-2.61518
"9",-0.69297,-0.19098,0.16560,-0.38461,-1.61330,-1.23947,0.57816,-1.00886,2.67033
"9",-0.16901,-0.86358,0.72916,-0.18712,0.19646,1.21951,0.01252,0.74864,-3.54664
"9",0.15764,0.60421,0.46643,-0.41109,-0.10856,0.73091,-0.68010,-0.24453,0.77418
"9",-0.57881,0.20700,-0.66315,0.38891,-0.18756,-0.16660,-0.36065,-0.02798,0.73043
"9",-0.14050,-0.25205,-0.65821,1.30419,-0.50869,0.66077,0.97813,-0.59991,-0.86384
"9",-0.28569,0.53768,0.06082,-1.07597,1.56617,-1.44543,1.40061,-1.75580,-0.96079
"9",0.05083,0.03103,-0.40354,0.35402,-0.27791,-0.16605,2.28992,1.54860,0.05838
"9",0.00960,-0.23232,0.04207,0.51330,0.56956,-0.17007,0.15568,0.56516,2.25322
"9",0.16549,-0.04092,-0.29763,0.40086,1.51788,0.69472,1.38216,-1.54359,-0.84628
"9",-0.10559,-0.37490,0.04659,-0.45721,1.11777,-0.92101,0.05240,-0.71433,-0.32271
"9",0.33543,0.05851,-1.25786,1.25640,0.89400,-0.35461,-0.65522,-0.39425,-4.90615
"9",-0.30687,0.37781,-0.47372,1.04696,-0.24677,0.20325,-0.64652,-0.27250,-1.81351
"9",0.52257,-0.45150,0.35858,-0.23049,0.22317,-0.58407,-1.07128,-0.18537,-0.75774
"9",-0.91003,0.00640,0.20575,-0.54895,0.16080,-0.12343,0.36509,-0.03295,-1.97067
"9",-0.06984,-0.51318,-0.68540,-0.25372,0.48951,-1.14044,0.83022,0.10774,-1.29372
"9",0.21249,0.37146,0.08986,-0.12563,0.20088,-1.40023,2.53198,-2.60027,-3.25623
"9",0.38584,0.44523,0.26813,-0.36745,-1.29071,-0.67157,0.16110,0.59112,0.01475
"9",0.17842,-0.05769,0.78295,0.03526,-0.49942,-0.27231,-1.23061,0.50609,0.33508
"9",-0.28569,-0.09909,0.46733,0.75486,0.11064,0.27242,-0.06317,0.06061,-0.72378
"9",0.15127,0.02146,-0.36955,1.22085,0.11410,-1.37867,-0.75443,-0.01710,-0.78387
"9",-0.04550,-0.74168,-0.28212,-0.27317,-0.04595,-1.10864,0.04900,-0.38637,0.89431
"9",0.17363,0.11271,-0.46300,1.42697,-0.00591,-0.34941,-0.99491,-0.46933,-0.69387
"9",0.16498,0.27214,-0.40605,1.73580,-1.05422,0.36642,0.85473,-1.26554,-0.51042
"9",0.01718,0.59661,0.26320,-0.63081,-0.13442,-0.83711,1.99240,-1.61940,1.83565
"9",-0.11877,0.37540,-0.28455,0.50886,-0.63699,0.09692,-0.57846,0.08451,-0.85428
"9",0.49553,-0.44464,0.20116,-0.29842,0.05144,-0.23600,-0.58882,-0.25359,0.02611
"9",0.21611,-0.08228,0.45391,-0.70647,0.45120,0.96550,-0.59148,0.82168,5.32142
"9",0.14510,0.28243,0.35307,-1.01443,-0.88000,-1.58558,1.49142,-1.72829,0.95278
"9",0.27176,0.21603,-0.36458,1.41248,-0.67893,0.07728,-0.47875,-0.92717,-1.93215
"9",-0.39549,-0.34083,-1.34334,-0.84612,-1.02032,-1.06919,0.41008,3.43498,-1.40448
"9",0.63176,1.08050,0.53778,-0.59681,-0.41553,-0.13194,0.55092,-0.90060,-1.92668
"9",-0.01663,0.21413,0.41579,0.14375,-0.28475,0.31095,-1.16153,0.14200,-1.96875
"9",0.01710,1.19277,1.24136,1.30648,1.18819,-0.30603,0.94921,3.02920,6.39934
"9",-0.20263,-0.54034,-0.34635,0.10130,-0.67018,-0.22620,0.35820,0.97147,-1.35684
"9",-0.43855,0.65584,-0.79701,0.50669,0.27895,0.03220,1.07441,1.44353,-2.28485
"9",-0.17748,0.06629,0.05257,0.17869,0.02003,-0.01408,-1.00721,-0.15721,1.60505
"9",-0.68975,-0.02964,-0.30682,0.49387,0.13812,0.72601,-0.33420,-0.96452,-0.16890
"9",0.01433,-0.24965,0.57200,-0.31893,-0.34574,-0.34978,-1.08917,0.24581,0.40958
"9",0.27928,-0.02973,-0.52685,-1.08473,-0.82670,-0.05279,-0.76751,-0.65218,-1.41186
"9",0.30826,-0.29695,-0.55648,-1.03318,-0.71769,-0.13356,-0.46541,1.93043,0.46804
"9",-0.44951,0.37698,-0.39684,0.70487,-0.19042,-0.50238,0.00874,1.78824,-0.69779
"9",,,,,,,,,
"9",0.52559,0.16266,-0.16582,0.84647,-0.54306,-1.11793,-0.13978,-0.82351,-1.48569
"9",0.31287,0.33963,-0.57873,1.87189,-0.93166,0.21893,0.42123,-1.06678,-0.10976
"9",-0.11893,0.19773,0.08968,0.32542,0.12827,1.86517,0.00495,-0.79262,-0.21008
"9",-0.44020,-0.26336,-0.27808,-0.59419,-0.22317,-0.33732,-1.35766,0.74329,0.32647
"9",-0.59922,0.24594,-0.11107,0.05868,0.86280,2.99891,0.88191,-0.60503,-1.13439
"9",0.48727,-0.67584,0.86698,-0.90647,-0.36264,-0.49771,0.35096,-0.51571,-0.16383
"9",0.22155,-0.71057,0.47237,-0.72851,1.04508,1.49332,0.82934,0.13670,-2.95878
"9",0.05873,-0.19523,-0.34867,0.92228,0.62045,-0.95993,-1.46191,-0.31766,-2.97292
"9",0.08323,-0.06972,-0.22526,0.50531,1.14702,0.47831,1.24184,-1.60463,-0.91856
"9",1.49696,0.18386,-0.06335,1.45217,2.73727,-1.41364,-1.12162,0.13979,-0.30904
"9",0.45292,0.09150,0.11158,0.40774,0.05864,0.40856,-0.66716,0.59290,3.12307
"9",0.35974,0.13471,-1.88850,0.76635,0.00557,-0.12691,0.96295,1.94802,0.58575
"9",-0.41108,0.19641,-0.67147,0.67369,-0.50052,0.87364,1.07540,1.61132,-1.27288
"9",-0.36685,0.38487,-0.34197,0.11373,1.27466,-0.58360,-1.21481,0.47341,1.27071
"9",-0.16970,-0.22730,-0.20123,-0.25580,-0.83798,0.62338,-1.00760,-0.19643,-0.91319
"9",0.32401,0.70176,0.48724,-0.35084,-0.39602,0.59622,-0.11377,0.34433,0.82977
"9",-0.17470,0.80327,-0.43116,-0.21432,-0.71557,0.22224,-1.08755,-1.09025,-1.18998
"9",-0.12051,-1.02845,-0.58643,-0.25181,-0.27670,-0.39548,-0.33934,-0.60464,-2.25008
"9",-0.35317,-0.38788,0.43630,-0.41303,-0.52433,-0.40149,-0.35073,1.90184,-0.15430
"9",-0.49765,0.01301,0.26860,-1.26655,0.28611,-1.46402,0.87315,-1.29063,0.79941
"9",-0.42171,0.00414,-0.43926,-0.48703,0.04704,1.93597,0.83810,0.32114,-3.14314
"9",0.44848,-0.34418,-0.34057,1.27258,0.01030,-0.65225,-0.62116,-0.66873,-1.64649
"9",-0.17102,-0.19112,0.22070,-0.05463,-1.24877,0.95371,-0.41885,-0.39454,-2.17747
"9",-0.13151,0.06167,0.01379,-0.52199,-0.42140,-0.11694,0.83869,-1.01112,1.10620
"9",-0.00123,-0.03445,-0.12366,0.52014,0.13380,2.08179,1.99215,-1.71188,0.20021
"9",0.44924,-0.43005,0.05723,0.43452,-0.98588,0.31755,2.05111,-1.59175,-0.75941
"9",-0.36766,-0.44278,-0.83920,-1.01621,-0.46132,-0.54778,-0.96903,0.39500,-1.81525
"9",-0.99591,0.53344,-2.08328,0.02695,0.50627,-0.87191,0.62903,2.03834,0.36929
"9",-0.12834,-0.51349,-0.19567,-0.78005,0.29488,-0.30420,0.31528,-0.08563,-1.85774
"9",0.33210,0.31911,0.68443,0.08272,-0.71701,0.30823,1.32555,1.59066,-0.89532
"9",0.44670,-0.31804,0.71094,1.25192,0.94526,-0.58544,2.05234,0.99290,-0.59711
"9",-0.07271,-0.74891,-0.18214,-0.62001,0.04742,1.28074,-0.24871,0.64864,-3.52903
"9",-0.10788,-0.35621,-0.18393,0.58074,0.48654,0.62465,-0.29446,-0.90455,-0.71572
"9",0.09852,-0.05144,0.00230,0.64908,0.12413,0.99871,-0.00514,-0.68117,-0.49901
"9",-0.47037,-0.12933,-0.00685,-0.05388,0.22089,-0.19845,-0.49897,0.26195,-1.20522
"9",0.56282,-0.13799,-2.35272,0.77198,1.75030,-0.55193,0.22471,2.19020,-3.99855
"9",-0.06010,-0.96356,1.18859,-0.27515,1.09319,0.93508,0.36128,0.90090,-2.65429
"9",-0.12530,-0.16892,0.09608,0.56820,-0.07193,-0.08259,-0.65888,0.34897,0.06292
"9",0.26014,0.08538,-0.19046,-0.26305,2.15105,-0.14236,0.15559,-0.83393,2.71406
"9",0.22489,0.36505,-1.18989,0.41365,-0.49152,-0.08314,0.08847,2.32710,-1.76558
"9",0.06543,-0.25794,-0.57630,0.58578,0.55477,1.35557,-0.07497,-0.33612,-0.15512
"9",-0.08778,0.12058,0.57711,0.79350,-0.42850,-0.07736,0.54231,-0.04721,0.39076
"9",-0.61651,0.05114,-0.01304,0.06394,0.90443,-0.31787,-1.07849,-0.08396,1.01057
"9",0.36989,0.17012,-0.55374,1.77954,-0.15394,0.06658,-0.24178,-0.32986,-0.34498
"9",0.08382,-0.61596,0.06725,-0.71223,0.73731,0.22462,-0.06693,0.15695,-1.68494
"9",-0.28844,-0.03275,-0.31211,0.60210,0.21934,0.32570,-0.31968,0.12563,2.03887
"9",0.61555,0.18825,-0.05909,1.03367,0.08565,0.02629,-0.07966,-0.51968,0.26371
"9",0.12032,-0.09686,0.07112,-1.26415,-0.42267,0.77078,-0.79804,-0.20216,1.07475
"9",-0.69937,0.03385,0.10519,0.56246,-0.49793,-1.06711,-0.24581,-0.87151,-3.93113
"9",0.27091,0.04931,0.82355,-0.41005,-0.33728,1.37937,-0.21566,0.41662,4.42972
"9",-0.35281,0.28599,-0.53443,-0.22150,-0.64878,0.25679,-0.50811,-0.34167,-0.90367
"9",-0.35719,0.34894,-0.46135,0.04819,0.11177,-0.28955,-0.80004,0.96590,1.00887
"9",0.11259,-0.06680,-0.16511,0.09929,1.13243,0.55353,2.66436,-2.41281,-2.34554
"9",-0.61553,0.21498,-0.12526,0.12003,0.91492,2.83920,0.87578,-0.42173,-1.18460
"9",-0.12439,0.32096,-0.70307,-0.32411,-0.80002,-0.02767,-0.49675,0.01436,-0.90901
"9",0.82072,0.62382,0.25444,-0.43409,-0.28277,-0.92061,-0.71711,-0.58585,-1.86135
"9",0.41573,0.09018,-0.44135,0.97976,-0.31728,-1.01736,-0.50963,-0.32961,-1.62982
"9",0.26536,0.87387,0.77291,-1.00843,-0.98660,0.43560,-1.86776,0.08559,-0.95919
"9",-0.08472,-0.20078,-0.62751,1.62389,-0.77467,0.32077,-0.18398,-0.69962,-0.89169
"9",-0.91764,0.75667,-0.05338,-0.72728,2.07302,1.41445,-0.58363,-0.64227,3.01195
"9",-0.53452,-0.24353,-0.18383,0.11619,-0.37577,-0.63963,1.53349,-0.71887,2.20250
"9",-0.01517,-0.26709,0.43600,0.63851,0.61861,-0.24154,0.05711,0.53487,2.27749
"9",0.34051,0.41500,-0.18750,-0.59506,0.30280,0.83732,-0.81767,0.30848,-1.78270
"9",-0.03105,-0.53669,-0.67560,0.42695,0.50353,-0.49485,-0.97396,0.43920,1.92740
"9",0.04472,0.45602,1.02290,-0.59495,0.00879,-0.31281,-0.22557,0.51540,-1.43734
"9",0.27157,-0.23514,-0.07298,0.09946,-0.24536,0.23184,-0.76852,-0.16702,3.09284
"9",-0.12636,0.31496,-0.21722,0.53816,0.44358,-0.11628,-0.24927,-0.48300,2.59488
